Id,Label,Degree
A5081573346,J. D. Goss‐Custard,27
A5036329717,Tamara C. Grand,27
A5015323868,Simone K. Heinz,27
A5008766931,Geir Huse,27
A5110462379,Andreas Huth,27
A5018332695,Jane Uhd Jepsen,27
A5019867197,Christian Jørgensen,27
A5063100167,Wolf M. Mooij,32
A5055327777,Birgit Müller,27
A5005360889,Guy Pe’er,48
A5056818857,Cyril Piou,27
A5074227418,Steven F. Railsback,33
A5047269725,Andrew M. Robbins,27
A5051332167,Martha M. Robbins,27
A5059740527,Eva Rossmanith,27
A5028283344,Nadja Rüger,27
A5016767110,Espen Strand,27
A5075057494,Sami Souissi,27
A5079897298,Richard A. Stillman,27
A5024197747,Rune Vabø,27
A5018400429,Ute Visser,27
A5110483019,Donald L. DeAngelis,33
A5091272738,Jure Leskovec,110
A5054356296,Andrej Krevl,1
A5011210908,Wullianallur Raghupathi,1
A5061805847,Viju Raghupathi,1
A5017154019,Paul J. Werbos,0
A5039373814,Janet Sayers,0
A5108541542,Andrei Broder,7
A5101772780,Ravi Kumar,7
A5061038699,Farzin Maghoul,7
A5078491738,Prabhakar Raghavan,8
A5104023644,Sridhar Rajagopalan,8
A5111970544,Raymie Stata,7
A5068021191,Andrew Tomkins,11
A5113681033,Janet L. Wiener,7
A5068384981,Xiao Xiang Zhu,6
A5005192117,Devis Tuia,6
A5024379450,Lichao Mou,6
A5073032922,Gui-Song Xia,6
A5100673827,Liangpei Zhang,6
A5071461704,Feng Xu,6
A5068079834,Friedrich Fraundorfer,6
A5038884690,Allison Tong,4
A5049294000,Kate Flemming,4
A5010322025,Elizabeth McInnes,4
A5086982928,Sandy Oliver,4
A5038938109,Jonathan C. Craig,4
A5090665793,Justin Grimmer,1
A5113226689,Brandon Stewart,8
A5023012274,Paul S. Meltzer,1
A5085623476,Nathan C. Shaner,2
A5022877001,Paul Steinbach,2
A5109193097,Roger Y. Tsien,2
A5072332476,Andrew Parnell,7
A5022890499,Richard Inger,15
A5052126292,Stuart Bearhop,18
A5018495124,Andrew L. Jackson,7
A5006906127,Charles E. Bakis,57
A5087031206,Damian I. Kachlakev,57
A5027952690,Morris Schupack,57
A5112466720,P. Balaguru,57
A5014290851,Duane J. Gee,57
A5089917287,Vistasp M. Karbhari,57
A5109809512,David W. Scott,57
A5069247319,C A Ballinger,57
A5050150483,T. Russell Gentry,57
A5031702770,Howard S. Kliger,57
A5109067627,Rajan Sen,57
A5047315727,Lawrence C. Bank,57
A5042042519,A Gerritse,57
A5032166395,James Korff,57
A5009497946,Mohsen Shahawy,57
A5055267847,Karl Gillette,57
A5037050104,Michael W. Lee,57
A5002331955,Carol K. Shield,57
A5009592022,Brahim Benmokrane,57
A5026975350,William J. Gold,57
A5018858781,Ibrahim Mahfouz,57
A5014696356,Khaled Soudki,57
A5070984433,Gregg J. Blaszak,57
A5069505114,Charles H. Goodspeed,57
A5062799651,Henry N. Marsh,57
A5066605731,R. Taerwe,57
A5024157125,Gordon L. Brown,57
A5016168395,F. Grace,57
A5054552552,Orange S. Marshall,57
A5077079786,Vicki L. Brown,57
A5056501035,Mark F. Green,57
A5048146674,Houssam Toutanji,57
A5031477886,T. I. Campbell,57
A5086583614,Mark E. Greenwood,57
A5039380660,Ayman S. Mosallam,57
A5051929042,Taketo Uomoto,57
A5014807811,Charles W. Dolan,57
A5056471580,Doug Gremel,57
A5012042258,Antoine E. Naaman,57
A5077187952,Miroslav Vadovic,57
A5082712459,Michael S. Guglielmo,57
A5047875629,Antonio Nanni,57
A5044070696,David R. Vanderpool,57
A5020229511,Rami M. Elhassan,57
A5091695534,Issam E. Harik,57
A5044507409,K.W. Neale,57
A5073802461,Milan Vatovec,57
A5063445790,Salem S. Faza,57
A5054110373,Mark Henderson,57
A5044994599,Stephanie L. Walkup,57
A5113445872,Edward R. Fyfe,57
A5007744773,Bohdan N. Horeczko,57
A5007051585,Max L. Porter,57
A5046091213,David White,57
A5016938483,David M. Gale,57
A5061040576,Srinivasa L. Iyer,57
A5048148271,Sami Rizkalla,57
A5041060259,John P. Busel,57
A5009957825,Ahmad Rijali,0
A5007039126,Johannes B. Reitsma,29
A5111748862,David E. Bruns,16
A5111944357,Constantine Gatsonis,16
A5005751643,Paul Glasziou,16
A5111956107,Les Irwig,16
A5010787519,Jeroen G. Lijmer,16
A5109860224,Drummond Rennie,16
A5000192723,Henrica C. W. de Vet,19
A5064347209,Herbert Y. Kressel,16
A5024218470,Nader Rifai,16
A5034676046,Robert Golub,16
A5050066824,Lotty Hooft,16
A5005329873,Daniël A. Korevaar,16
A5053261079,Jérémie F. Cohen,16
A5056441496,Michelle E. Kiger,1
A5021077287,Lara Varpio,3
A5007057664,A. L. Patterson,0
A5111940488,Nathan Eagle,2
A5114376321,João Gama,4
A5037208593,Indrė Žliobaitė,4
A5080970505,Albert Bifet,4
A5022601535,Mykola Pechenizkiy,4
A5063662012,Abdelhamid Bouchachia,4
A5068909032,John P. Huelsenbeck,3
A5048208979,Fredrik Ronquist,3
A5088476239,Rasmus Nielsen,5
A5049997602,Jonathan P. Bollback,3
A5000768485,Karst Geurs,1
A5109539767,Bert van Wee,1
A5043027378,Eugene Garfield,0
A5090964821,Thorfinn Sand Korneliussen,2
A5003488251,Anders Albrechtsen,2
A5040772506,Mario Hermann,2
A5080372304,Tobias Pentek,2
A5066585065,Boris Otto,2
A5062958489,Arup K. Ghose,2
A5039233874,Vellarkad N. Viswanadhan,2
A5041767270,John J. Wendoloski,2
A5109005516,Jürgen Drews,0
A5079389977,Kathryn Tunyasuvunakool,32
A5088186812,Jonas Adler,32
A5003064960,Zachary Wu,32
A5101569668,Tim Green,32
A5029508763,Michał Zieliński,32
A5009567462,Augustin Žídek,32
A5027154958,Alex Bridgland,32
A5085902321,Andrew Cowie,32
A5067459456,Clemens Meyer,61
A5081176610,Agata Laydon,32
A5042460017,Sameer Velankar,32
A5063402771,Gerard J. Kleywegt,32
A5017082774,K Taki,32
A5062883663,Alexander Pritzel,32
A5004531184,Michael Figurnov,32
A5045981348,Olaf Ronneberger,61
A5113989875,Russ Bates,32
A5054576402,Simon Köhl,32
A5030626083,Anna Potapenko,32
A5079907259,Andrew J. Ballard,32
A5088601308,Bernardino Romera‐Paredes,61
A5051623730,Stanislav Nikolov,61
A5019154965,Rishub Jain,32
A5046346579,Ellen Clancy,32
A5009240058,David Reiman,32
A5050109164,Stig Petersen,32
A5079708487,Andrew Senior,32
A5090341705,Koray Kavukcuoglu,32
A5013834379,Pushmeet Kohli,32
A5059179935,John Jumper,32
A5005349213,Demis Hassabis,61
A5058203466,Donald J. Berndt,1
A5109331690,James Clifford,1
A5058670321,Kai Shu,4
A5030104668,Amy Sliva,4
A5011048500,Suhang Wang,9
A5040639891,Jiliang Tang,15
A5100338946,Huan Liu,5
A5097643430,MacKenzie,1
A5097669828,Podsakoff,3
A5077319615,Gordon M. Cragg,1
A5088727983,David Newman,1
A5045678583,David A. Hensher,2
A5003751353,John M. Rose,2
A5014400133,William H. Greene,2
A5100431366,Rui Wang,35
A5029940321,Florian Reisinger,35
A5090038940,Daniel Ríos,35
A5069803705,José A. Dianes,35
A5080826559,Zhi Sun,24
A5010025009,Terry Farrah,24
A5087034314,Nuno Bandeira,85
A5074376117,Pierre‐Alain Binz,24
A5065825020,Ioannis Xénarios,44
A5073161000,Alex Campos,24
A5035358710,Robert J. Chalkley,24
A5009634398,Hans‐Joachim Kraus,24
A5066656748,Juan Pablo Albar,24
A5015358071,Salvador Martínez‐Bartolomé,24
A5008478119,Gilbert S. Omenn,24
A5038356859,Lennart Martens,24
A5073268875,Andrew R. Jones,24
A5066783652,Henning Hermjakob,117
A5047528518,Alan E. Kazdin,0
A5055716186,John W. Best,1
A5110788714,James V. Kahn,1
A5079606822,Jacques Ferber,0
A5026341402,Eric K. Sackmann,2
A5068517307,Anna L. Fulton,2
A5001024092,David J. Beebe,2
A5052184733,Anita Stewart,1
A5108111290,John E. Ware,1
A5036200956,Knut Schmidt‐Nielsen,0
A5112506304,Ye Deng,5
A5108527660,Yi‐Huei Jiang,5
A5035440650,Yunfeng Yang,5
A5061973931,Zhili He,5
A5100683466,Feng Luo,5
A5011788533,Jizhong Zhou,5
A5086392773,D. A. Clarke,1
A5108662140,Marvin Minsky,1
A5014662127,Alain Barrat,2
A5061287527,Marc Barthélemy,2
A5046546654,Alessandro Vespignani,6
A5041752841,Calogero Iacono,1
A5100337209,Min Chen,6
A5080122431,Shiwen Mao,2
A5101877971,Yunhao Liu,2
A5079589220,Luis M. Vaquero,3
A5113492853,Luis Rodero‐Merino,3
A5111470579,Juan Cáceres,3
A5034080899,Maik Lindner,3
A5060972706,Charith Perera,3
A5059424435,Arkady Zaslavsky,3
A5022945960,Peter Christen,3
A5043216071,Dimitrios Georgakopoulos,3
A5020260999,Nicholas Mays,2
A5020081385,David Lewis,3
A5041434096,Yiming Yang,3
A5103521930,Tony Rose,3
A5100373576,Fan Li,3
A5109941991,William R. King,1
A5055409815,Jun He,1
A5017036210,Bogumił Jeziorski,2
A5040009005,Robert Moszyński,2
A5053900475,Krzysztof Szalewicz,2
A5110461946,Steven D. Levitt,1
A5083530241,John A. List,1
A5070079273,E. David,1
A5105736119,Kleinberg Jon,1
A5064458164,Ian Dey,0
A5086562154,J. André Knottnerus,17
A5043358521,Manoranjan Dash,1
A5100321301,Hua Liu,1
A5001128672,Daniel R. Zerbino,81
A5102912454,Premanand Achuthan,56
A5016808461,Wasiu Akanni,68
A5091699366,M Ridwan Amode,81
A5080743538,Jyothish Bhai,56
A5067602157,Konstantinos Billis,81
A5014063859,Carla Cummins,68
A5053575511,Astrid Gall,56
A5076318484,Carlos García Girón,81
A5078770916,Laurent Gil,116
A5010130956,Leo I. Gordon,81
A5036325537,Leanne Haggerty,56
A5024000986,Erin Haskell,56
A5040491901,Thibaut Hourlier,81
A5020582052,Osagie Izuogu,56
A5034040258,Sophie H. Janacek,75
A5031333280,Thomas Juettemann,81
A5070635958,Jimmy Kiang To,56
A5050640673,Matthew R. Laird,56
A5031995743,Ilias Lavidas,68
A5100745763,Zhicheng Liu,56
A5088613164,Jane Loveland,56
A5009152078,Thomas Maurel,81
A5052502792,William McLaren,81
A5029287428,Benjamin Moore,56
A5038283509,Jonathan M. Mudge,56
A5044447165,Daniel N. Murphy,81
A5081231333,Victoria Newman,56
A5021959177,Michael Nuhn,68
A5082323973,Denye Ogeh,56
A5085967767,Chuang Kee Ong,56
A5047191827,Anne Parker,81
A5007699210,Mateus Patrício,75
A5060587967,Helen Schuilenburg,56
A5075259541,Dan Sheppard,81
A5005610639,Helen Sparrow,56
A5055718905,Kieron Taylor,81
A5040090561,Anja Thormann,81
A5086404635,Alessandro Vullo,81
A5033853003,Brandon Walts,56
A5009073424,Amonida Zadissa,81
A5030993950,Adam Frankish,56
A5044085246,Sarah Hunt,81
A5029443733,Myrto Kostadima,56
A5024705079,Nicholas Langridge,56
A5085030371,Fergal J. Martin,81
A5052402024,Matthieu Muffato,81
A5083196883,Emily Perry,75
A5022206812,Magali Ruffier,81
A5049783398,D. Staines,66
A5050379408,Bronwen Aken,81
A5062352940,Andrew Yates,81
A5057634734,Mai Pham,5
A5008275914,Andrijana Rajić,5
A5012592752,Judy Greig,5
A5056268232,Jan M. Sargeant,5
A5102737776,Andrew Papadopoulos,5
A5109875440,Scott A. McEwen,5
A5057042433,Omer Sagi,1
A5101778490,Jia Ye,10
A5049749026,Lin Fang,10
A5071101723,Hongkun Zheng,10
A5007650371,Yong Zhang,10
A5053193460,Jie Chen,10
A5079931040,Zengjin Zhang,10
A5082035943,Jing Wang,10
A5057998294,Shengting Li,10
A5038736219,Ruiqiang Li,10
A5113533016,Lars Bolund,10
A5111964102,Jun Wang,10
A5050410057,Oludare Isaac Abiodun,5
A5109792255,Aman Jantan,5
A5034530048,Abiodun Esther Omolara,5
A5080462989,Kemi Victoria Dada,5
A5069813052,Nachaat Mohamed,5
A5069240487,Humaira Arshad,5
A5069762894,Wil M. P. van der Aalst,82
A5023334979,Arthur H. M. ter Hofstede,78
A5021328570,Bartek Kiepuszewski,3
A5030334397,Alistair Barros,3
A5084116084,Detmar W. Straub,1
A5086187658,David Gefen,1
A5059355347,Hermann Ebbinghaus,0
A5013924501,Ralph J. DeBerardinis,1
A5046518034,Navdeep S. Chandel,1
A5104099957,Bruna Galobardes,0
A5108082211,Ryszard S. Michalski,2
A5108407140,Jaime G. Carbonell,2
A5084419959,Thomas M. Mitchell,2
A5017669758,David Easley,1
A5035382345,Philip Ewels,8
A5036763688,Alexander Peltzer,8
A5076441590,Sven Fillinger,8
A5035473922,Harshil Patel,8
A5008685503,Johannes Alneberg,8
A5036376802,Andreas Wilm,21
A5038046084,M. Garcia,8
A5044258205,Paolo Di Tommaso,8
A5008496386,Sven Nahnsen,21
A5036462876,Anna L. Buczak,1
A5103648432,Erhan Guven,1
A5110447314,Fons J. R. van de Vijver,1
A5030091327,Kwok Leung,1
A5017061614,Nataliya V. Ivankova,2
A5002102717,Sheldon L. Stick,2
A5058598249,Hans-Georg Beyer,1
A5112374866,Hans–Paul Schwefel,1
A5015826131,Robin Lane Fox,0
A5082417191,Hans von Storch,1
A5062528804,Francis W. Zwiers,1
A5027890537,Maria Halkidi,2
A5041766320,Yannis Batistakis,2
A5057695979,Michalis Vazirgiannis,2
A5050679262,Venkat Venkatasubramanian,3
A5087468931,Raghunathan Rengaswamy,3
A5112283454,Kewen Yin,3
A5109240261,Surya N. Kavuri,3
A5051216244,Barry Smith,17
A5111480915,Cornelius Rosse,17
A5041987387,Jonathan Bard,17
A5021381221,William Bug,17
A5007545122,Werner Ceusters,17
A5039668793,Louis J. Goldberg,17
A5079806827,Neocles B. Leontis,17
A5053171726,Alan Ruttenberg,17
A5034262562,Richard H. Scheuermann,17
A5041175834,Nigam H. Shah,17
A5076920798,Suzanna Lewis,86
A5109079407,Tore Dybå,1
A5075835837,Torgeir Dingsøyr,1
A5070023776,Pat Bazeley,1
A5088419445,Kristi Jackson,1
A5022764571,Walter Cullen,1
A5111450165,Kenneth J. Reimer,1
A5028339803,Manuel J. Cobo,5
A5060899857,A.G. López‐Herrera,3
A5076657750,Enrique Herrera–Viedma,5
A5028382506,Barbara Downe‐Wamboldt,0
A5071762057,Chris Fraley,0
A5080743153,Gonzalo Navarro,0
A5076389214,Barbara A. Methé,169
A5070836198,William Nelson,169
A5064979917,Mihai Pop,99
A5072709614,Heather H. Creasy,99
A5081647956,Dirk Gevers,99
A5026573989,Joseph F. Petrosino,99
A5064609339,Sahar Abubucker,99
A5084579178,Jonathan H. Badger,99
A5079515502,Ashlee M. Earl,99
A5029725845,Michael G. FitzGerald,99
A5021964954,Kymberlie Hallsworth-Pepin,99
A5035835162,Elizabeth A. Lobos,99
A5008892080,Ramana Madupu,99
A5069011886,Vincent Magrini,99
A5110232066,John C. Martin,99
A5085897306,Makedonka Mitreva,99
A5104109896,Donna M. Muzny,99
A5025910539,Erica Sodergren,99
A5048002972,James Versalovic,99
A5077247661,Aye Wollam,99
A5026885980,Kim C. Worley,99
A5012879480,Sarah Young,99
A5101506692,Qiandong Zeng,99
A5055697102,Kjersti M. Aagaard,99
A5068089291,Olukemi O. Abolude,99
A5006098450,Emma Allen‐Vercoe,99
A5057764008,Lucia Alvarado,99
A5022620365,Scott Anderson,99
A5039112516,Elizabeth L. Appelbaum,99
A5078990648,Harindra Arachchi,99
A5080941195,Gary C. Armitage,108
A5032175700,Cesar Arze,99
A5051023681,Tulin Ayvaz,99
A5112429370,Carl C. Baker,130
A5109180391,Lisa Begg,130
A5036425734,Tsegahiwot Belachew,130
A5002654049,Veena Bhonagiri,99
A5073168759,Monika Bihan,99
A5103978507,Toby Bloom,99
A5009268400,Vivien Bonazzi,130
A5103890345,Paul Brooks,99
A5070875326,Gregory A. Buck,99
A5003762954,Christian Buhay,99
A5083875825,Dana Busam,99
A5112376153,Joseph L. Campbell,99
A5103959270,Shane R. Canon,99
A5056967998,Brandi L. Cantarel,99
A5006014190,Patrick Chain,99
A5022848456,I.-Min A. Chen,99
A5100644487,Lei Chen,99
A5033856939,Shaila Chhibba,99
A5040496456,Ken Chu,99
A5085363897,Dawn Ciulla,99
A5049747447,José C. Clemente,99
A5059753635,Sean Conlan,99
A5073286805,Jonathan Crabtree,99
A5067820287,Mary A. Cutting,99
A5057209353,Noam J. Davidovics,99
A5110681667,Catherine Davis,99
A5085538773,Carolyn Deal,130
A5036560894,Kimberley D. Delehaunty,99
A5064446453,Floyd E. Dewhirst,99
A5023131375,Elena Deych,99
A5083506982,Yan Ding,99
A5038288423,David J. Dooling,99
A5112381839,Shannon Dugan,99
A5083352373,W. Michael Dunne,99
A5110232067,A. Scott Durkin,99
A5077667471,R. C. Edgar,99
A5004186373,Rachel Erlich,99
A5069478048,Candace N. Farmer,99
A5038241511,Ruth M. Farrell,99
A5042337539,Karoline Faust,99
A5029324569,Michael Feldgarden,99
A5016812053,Victor Felix,99
A5004497016,Sheila Fisher,99
A5110938104,Anthony A. Fodor,99
A5049739586,Larry J. Forney,99
A5019312815,Leslie Foster,99
A5014022632,Valentina Di Francesco,130
A5057118995,Jonathan Friedman,99
A5110202784,Dennis C. Friedrich,99
A5051683931,Catrina C. Fronick,99
A5012571635,Lucinda Fulton,99
A5053600307,Hongyu Gao,99
A5088413063,M. Nathalia Garcia,99
A5028921478,Georgia Giannoukos,99
A5003925104,Christina Giblin,130
A5103470524,Maria Y. Giovanni,130
A5102708506,Jonathan M. Goldberg,99
A5067841000,Brian Babcock,4
A5100646227,Shivnath Babu,4
A5073873130,Mayur Datar,7
A5112649653,Rajeev Motwani,5
A5010857944,Jennifer Widom,4
A5018683729,Galit Shmueli,0
A5015420565,Alexander Pak,1
A5047797750,Patrick Paroubek,1
A5033715114,P. J. Brown,5
A5021420538,Mark A. Smith,5
A5065050260,Shirley Gregor,1
A5004632442,U. Benz,4
A5037222306,Peter Hofmann,14
A5084813107,G. Willhauck,4
A5079825390,Iris Lingenfelder,4
A5001173119,Markus Heynen,4
A5001641200,Efraim Turban,1
A5036789978,Jay E. Aronson,1
A5072662615,Frank E. Koehn,1
A5023059414,Guy T. Carter,1
A5054618195,Zoltán Dörnyei,0
A5032504619,Mary Ellen Wewers,1
A5071466564,Nancy K. Lowe,1
A5055401331,Maurizio Lenzerini,0
A5076358987,Deborah R. Winter,5
A5065502726,Ben Vinegar,5
A5024292521,Hardeep K. Nahal-Bose,5
A5052720309,Ron Ammar,5
A5054027277,Greg Wilson,5
A5085683971,Nicholas J. Provart,5
A5109933717,J. P. HUGHES,3
A5114172798,S. Rees,3
A5066077197,S. Barret Kalindjian,3
A5109981964,K.L. Philpott,3
A5054199754,Janet Piñero,13
A5072446636,Álex Bravo,10
A5080481806,Núria Queralt-Rosiñach,10
A5065635969,Alba Gutiérrez‐Sacristán,8
A5065546470,Jordi Deu-Pons,10
A5073425112,Emilio Centeno,11
A5038679061,Javier Garcı́a-Garcı́a,8
A5056335906,Ferrán Sanz,13
A5028427590,Laura I. Furlong,13
A5010074692,Gerald B. Folland,0
A5090355098,Mohamed Hashem,5
A5044230953,Ibrar Yaqoob,5
A5047447489,Nor Badrul Anuar,5
A5057134502,Salimah Mokhtar,5
A5091401182,Abdullah Gani,5
A5003909640,Samee U. Khan,5
A5033380454,David J. Hand,3
A5013005096,Heikki Mannila,2
A5112203752,Philip Burnard,0
A5064801008,Nicolae Bârsan,1
A5011574910,Udo Weimar,1
A5001694059,Riccardo Miotto,6
A5100455768,Fei Wang,9
A5101633336,Shuang Wang,4
A5055458864,Xiaoqian Jiang,4
A5041794676,David Feller,0
A5079998937,Brett Williams,2
A5090673678,Andrys Onsman,2
A5001290157,Ted Brown,2
A5068238376,Peter J. Carrington,2
A5052227093,Mahadev Satyanarayanan,0
A5008608861,Richard E. Mayer,0
A5005669749,Luciano da Fontoura Costa,3
A5061851539,Francisco A. Rodrigues,3
A5023154823,Gonzalo Travieso,3
A5080310050,Paulino Ribeiro Villas-Boas,3
A5038037154,Surajit Chaudhuri,1
A5045738980,Umeshwar Dayal,1
A5070144092,Irene Korstjens,1
A5042995209,Albine Moser,1
A5020704211,James G. Carrier,1
A5076615801,David Bloor,1
A5054352727,Juan Manuel Ramírez‐Anguita,6
A5075992741,Josep Saüch-Pitarch,6
A5077327085,Francesco Ronzano,6
A5101583505,David Payne,3
A5109227787,Michael N. Gwynn,3
A5005144283,David Holmes,3
A5113628996,David L. Pompliano,3
A5040942978,Richard D Riley,12
A5030693492,Paul E. Green,1
A5034164853,V. Srinivasan,1
A5080997573,Óscar D. Lara,1
A5031247099,Miguel A. Labrador,1
A5082069715,Andrea Esuli,1
A5063975186,Fabrizio Sebastiani,1
A5079464238,Maria Irene Bellini,7
A5083731742,Sotiris Charalampidis,7
A5110584149,Paul Herbert,7
A5045187020,Vasileios Bonatsos,7
A5086314975,Jeremy Crane,7
A5060617394,Anand Muthusamy,7
A5017853747,Frank J. M. F. Dor,7
A5066581909,Vassilios Papalois,7
A5088706309,Machteld Huber,13
A5015669130,L. Green,13
A5111988584,Henriëtte van der Horst,13
A5040320731,Alejandro R. Jadad,18
A5107839310,Daan Kromhout,13
A5112273698,Barbara J. Leonard,13
A5017939619,Kate Lorig,13
A5082601350,Isabel Loureiro,13
A5100901616,J. W. M. v. d. Meer,13
A5109527694,P.-E. Schnabel,13
A5080247264,Renee Smith,13
A5072856084,Chris van Weel,13
A5050940544,Henk Smid,13
A5004387914,Maryam M. Najafabadi,5
A5073869382,Flavio Villanustre,5
A5016269837,Naeem Seliya,5
A5047817565,Randall Wald,5
A5018170241,Edin Muharemagic,5
A5038610645,Gerald T. Ankley,12
A5017766972,Richard S. Bennett,12
A5023513821,Russell J. Erickson,12
A5088255855,Dale J. Hoff,12
A5038802400,Michael W. Hornung,12
A5016493534,Rodney D. Johnson,12
A5069461477,David R. Mount,12
A5058762498,John W. Nichols,12
A5061984510,Christine L. Russom,12
A5110051087,Patricia K. Schmieder,12
A5002123763,Jose A. Serrrano,12
A5086351069,Joseph E. Tietge,12
A5044171138,Daniel L. Villeneuve,12
A5110306682,J. A. Bondy,1
A5030024556,U. S. R. Murty,1
A5020916753,Mark Aldenderfer,1
A5079843765,Roger K. Blashfield,1
A5021965078,Younghwa Lee,2
A5003038158,Kenneth A. Kozar,2
A5075496480,Kai R. Larsen,2
A5061355571,César G. Victora,3
A5113615806,Sharon Huttly,3
A5077448560,Sandra Cristina Pereira Costa Fuchs,3
A5110391150,Maria Teresa Anselmo Olinto,3
A5035105804,Alexander S. Hauser,4
A5085987018,Misty M. Attwood,4
A5104386414,Mathias Rask‐Andersen,4
A5085396890,Helgi B. Schiöth,4
A5008546272,David E. Gloriam,4
A5065487003,Heather Colquhoun,7
A5069537707,Danielle Levac,7
A5029043899,Kelly K. O’Brien,7
A5007761401,Sharon E. Straus,7
A5040199909,Laure Perrier,7
A5083398439,Monika Kastner,7
A5011733008,Richard E. Clark,0
A5017579509,Youngjin Yoo,4
A5049831156,Ola Henfridsson,2
A5046464686,Kalle Lyytinen,6
A5038558325,Paul J. Lavrakas,0
A5027317840,Gregory B. Gloor,3
A5065283682,Jean M. Macklaim,3
A5067275109,Vera Pawlowsky‐Glahn,3
A5031078665,Juan José Egozcue,3
A5087324652,Jennifer Brunet,6
A5078006207,Michael Chaiton,6
A5004954531,Gisèle Contreras,6
A5067972178,Catherine M. Sabiston,6
A5090984371,Tracie A. Barnett,6
A5089027773,Jennifer O’Loughlin,6
A5110276080,Nancy Low,6
A5008623763,Sandra Dı́az,29
A5031271580,Unai Pascual,29
A5001652346,Marie Stenseke,29
A5010852252,Berta Martín‐López,29
A5103428585,Robert T. Watson,29
A5038232154,Zsolt Molnár,29
A5011360823,Rosemary Hill,29
A5064887876,Kai M. A. Chan,29
A5014152959,Ivar Baste,29
A5024133569,Kate A. Brauman,29
A5068168154,Stephen Polasky,29
A5041073321,Andrew Church,29
A5078681534,Mark Lonsdale,29
A5040768541,Anne Larigauderie,29
A5062059363,Paul Leadley,50
A5035270428,Alexander P.E. van Oudenhoven,29
A5104017859,Felice van der Plaat,29
A5101460139,Matthias Schröter,29
A5083258082,Sandra Lavorel,29
A5046547428,Yildiz Aumeeruddy‐Thomas,29
A5046852183,Elena Bukvareva,29
A5006065778,Kirsten Davies,29
A5050756894,Sebsebe Demissew,29
A5025880634,Günay Erpul,29
A5062433922,Pierre Failler,29
A5012938284,Carlos A. Guerra,29
A5017258703,Chad L. Hewitt,29
A5012401546,Hans Keune,29
A5052790852,Sarah Lindley,29
A5106133527,Yoshihisa Shirayama,29
A5084250681,J. Wolfert,3
A5045656876,Lan Ge,3
A5006285701,C.N. Verdouw,3
